AUTH_METHOD;TIMESTAMP;ACCOUNT_UID;ACCOUNT_NAME;ACCOUNT_EMAIL;ACCOUNT_ORGANIZATION_UID;ACCOUNT_ORGANIZATION_NAME;ACCOUNT_TAGS;FINDING_UID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;MUTED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_UID;RESOURCE_NAME;RESOURCE_DETAILS;RESOURCE_TAGS;PARTITION;REGION;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_CODE_NATIVEIAC;REMEDIATION_CODE_TERRAFORM;REMEDIATION_CODE_CLI;REMEDIATION_CODE_OTHER;COMPLIANCE;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;PROWLER_VERSION
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-s3_account_level_public_access_blocks-556712931248-us-east-1-556712931248;aws;s3_account_level_public_access_blocks;Check S3 Account Level Public Access Block.;Data Protection;FAIL;Block Public Access is not configured for the account 556712931248.;False;s3;;high;AwsS3AccountPublicAccessBlock;arn:aws:s3:us-east-1:556712931248:account;556712931248;;;aws;us-east-1;Check S3 Account Level Public Access Block.;Public access policies may be applied to sensitive data buckets.;;You can enable Public Access Block at the account level to prevent the exposure of your data stored in S3.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/access-control-block-public-access.html;https://docs.prowler.com/checks/aws/s3-policies/bc_aws_s3_21#cloudformation;https://docs.prowler.com/checks/aws/s3-policies/bc_aws_s3_21#terraform;aws s3control put-public-access-block --public-access-block-configuration BlockPublicAcls=true,IgnorePublicAcls=true,BlockPublicPolicy=true,RestrictPublicBuckets=true --account-id <account_id>;https://github.com/cloudmatos/matos/tree/master/remediations/aws/s3/s3control/block-public-access;CISA: your-systems-3, your-data-2 | CIS-1.4: 2.1.5 | CIS-1.5: 2.1.5 | MITRE-ATTACK: T1530 | AWS-Foundational-Security-Best-Practices: S3.1 | KISA-ISMS-P-2023: 2.6.1, 2.9.4 | HIPAA: 164_308_a_1_ii_b, 164_308_a_3_i | CIS-2.0: 2.1.4 | KISA-ISMS-P-2023-korean: 2.6.1, 2.9.4 | GxP-21-CFR-Part-11: 11.10-d, 11.10-g | AWS-Well-Architected-Framework-Security-Pillar: SEC03-BP07 | CIS-5.0: 2.1.4 | NIST-800-171-Revision-2: 3_1_1, 3_1_2, 3_1_3, 3_1_14, 3_1_20, 3_3_8, 3_4_6, 3_13_2, 3_13_5 | PCI-4.0: 1.2.8.31, 1.2.8.32, 1.3.1.35, 1.3.1.36, 1.3.2.35, 1.3.2.36, 1.4.2.33, 1.4.2.34, 1.5.1.31, 1.5.1.32, 10.3.2.19, 10.3.2.20, 3.5.1.3.24, 3.5.1.3.25, A1.1.2.15, A1.1.2.16, A1.1.3.31, A1.1.3.32, A3.4.1.17, A3.4.1.18 | NIST-800-53-Revision-4: sc_7_3, sc_7 | NIST-800-53-Revision-5: ac_2_6, ac_3, ac_3_7, ac_4_21, ac_6, ac_17_b, ac_17_1, ac_17_4_a, ac_17_9, ac_17_10, cm_6_a, cm_9_b, mp_2, sc_7_2, sc_7_3, sc_7_7, sc_7_9_a, sc_7_11, sc_7_12, sc_7_16, sc_7_20, sc_7_21, sc_7_24_b, sc_7_25, sc_7_26, sc_7_27, sc_7_28, sc_7_a, sc_7_b, sc_7_c, sc_25 | AWS-Account-Security-Onboarding: S3 Block Public Access | CIS-3.0: 2.1.4 | NIST-CSF-1.1: ac_3, ac_5, ds_5, ip_8, pt_3 | AWS-Audit-Manager-Control-Tower-Guardrails: 4.1.1 | RBI-Cyber-Security-Framework: annex_i_1_3 | FFIEC: d3-pc-im-b-1 | PCI-3.2.1: 1.3, 2.2, 2.2.2, 7.2, 7.2.1 | ISO27001-2022: A.8.1 | FedRamp-Moderate-Revision-4: ac-3, ac-6, ac-17-1, ac-21-b, cm-2, sc-4, sc-7-3, sc-7 | FedRAMP-Low-Revision-4: ac-3, ac-17, cm-2, sc-7 | CIS-4.0.1: 2.1.4;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-s3_bucket_acl_prohibited-556712931248-us-east-1-shop-customer-data;aws;s3_bucket_acl_prohibited;Check if S3 buckets have ACLs enabled;Logging and Monitoring;PASS;S3 Bucket shop-customer-data has bucket ACLs disabled.;False;s3;;medium;AwsS3Bucket;arn:aws:s3:::shop-customer-data;shop-customer-data;;;aws;us-east-1;Check if S3 buckets have ACLs enabled;S3 ACLs are a legacy access control mechanism that predates IAM. IAM and bucket policies are currently the preferred methods.;;Ensure that S3 ACLs are disabled (BucketOwnerEnforced). Use IAM policies and bucket policies to manage access.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/about-object-ownership.html;https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-s3-bucket-ownershipcontrols.html;;aws s3api put-bucket-ownership-controls --bucket <bucket-name> --ownership-controls Rules=[{ObjectOwnership=BucketOwnerEnforced}];;CISA: your-data-2 | AWS-Foundational-Security-Best-Practices: S3.12 | KISA-ISMS-P-2023: 2.6.1 | KISA-ISMS-P-2023-korean: 2.6.1 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP02 | PCI-4.0: 7.2.1.24, 7.2.2.24, 7.2.5.18, 7.3.1.18, 7.3.2.18, 7.3.3.18, 8.2.7.18, 8.2.8.20, 8.3.4.18 | AWS-Foundational-Technical-Review: S3-001;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-s3_bucket_cross_account_access-556712931248-us-east-1-shop-customer-data;aws;s3_bucket_cross_account_access;Ensure that general-purpose bucket policies restrict access to other AWS accounts.;Effects/Data Exposure;PASS;S3 Bucket shop-customer-data does not have a bucket policy.;False;s3;;high;AwsS3Bucket;arn:aws:s3:::shop-customer-data;shop-customer-data;;;aws;us-east-1;This check verifies that S3 bucket policies are configured in a way that limits access to the intended AWS accounts only, preventing unauthorized access by external or unintended accounts.;Allowing other AWS accounts to perform sensitive actions (e.g., modifying bucket policies, ACLs, or encryption settings) on your S3 buckets can lead to data exposure, unauthorized access, or misconfigurations, increasing the risk of insider threats or attacks.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/access-control-block-public-access.html;Review and update your S3 bucket policies to remove permissions that grant external AWS accounts access to critical actions and implement least privilege principles to ensure sensitive operations are restricted to trusted accounts only;https://docs.aws.amazon.com/AmazonS3/latest/userguide/access-control-block-public-access.html;;;;https://docs.aws.amazon.com/securityhub/latest/userguide/s3-controls.html#s3-6;AWS-Foundational-Security-Best-Practices: S3.6, S3.7 | PCI-4.0: 10.6.3.33, 10.6.3.35, 7.2.1.25, 7.2.1.26, 7.2.1.27, 7.2.2.25, 7.2.2.26, 7.2.2.27, 7.2.5.19, 7.2.5.20, 7.2.5.21, 7.2.6.4, 7.2.6.5, 7.3.1.19, 7.3.1.20, 7.3.1.21, 7.3.2.19, 7.3.2.20, 7.3.2.21, 7.3.3.19, 7.3.3.20, 7.3.3.21, 8.2.7.19, 8.2.7.20, 8.2.7.21, 8.2.8.21, 8.2.8.22, 8.2.8.23, 8.3.4.19, 8.3.4.20, 8.3.4.21;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-s3_bucket_cross_region_replication-556712931248-us-east-1-shop-customer-data;aws;s3_bucket_cross_region_replication;Check if S3 buckets use cross region replication.;Secure access management;FAIL;S3 Bucket shop-customer-data does not have correct cross region replication configuration.;False;s3;;low;AwsS3Bucket;arn:aws:s3:::shop-customer-data;shop-customer-data;;;aws;us-east-1;Verifying whether S3 buckets have cross-region replication enabled, ensuring data redundancy and availability across multiple AWS regions;Without cross-region replication in S3 buckets, data is at risk of being lost or inaccessible if an entire region goes down, leading to potential service disruptions and data unavailability.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/replication.html;Ensure that S3 buckets have cross region replication.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/replication-walkthrough1.html;;https://docs.prowler.com/checks/aws/general-policies/ensure-that-s3-bucket-has-cross-region-replication-enabled#terraform;;https://docs.aws.amazon.com/securityhub/latest/userguide/s3-controls.html#s3-7;KISA-ISMS-P-2023: 2.9.2, 2.9.3, 2.12.1, 2.12.2, 3.3.4 | KISA-ISMS-P-2023-korean: 2.9.2, 2.9.3, 2.12.1, 2.12.2, 3.3.4 | PCI-3.2.1: 2.2, 3.1, 3.1.c, 10.5, 10.5.3 | ISO27001-2022: A.8.14;redundancy;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-s3_bucket_default_encryption-556712931248-us-east-1-shop-customer-data;aws;s3_bucket_default_encryption;Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it.;Data Protection;PASS;S3 Bucket shop-customer-data has Server Side Encryption with AES256.;False;s3;;medium;AwsS3Bucket;arn:aws:s3:::shop-customer-data;shop-customer-data;;;aws;us-east-1;Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it.;Amazon S3 default encryption provides a way to set the default encryption behavior for an S3 bucket. This will ensure data-at-rest is encrypted.;;Ensure that S3 buckets have encryption at rest enabled.;https://aws.amazon.com/blogs/security/how-to-prevent-uploads-of-unencrypted-objects-to-amazon-s3/;https://docs.prowler.com/checks/aws/s3-policies/s3_14-data-encrypted-at-rest#cloudformation;https://docs.prowler.com/checks/aws/s3-policies/s3_14-data-encrypted-at-rest#terraform;aws s3api put-bucket-encryption --bucket <bucket_name> --server-side-encryption-configuration '{'Rules': [{'ApplyServerSideEncryptionByDefault': {'SSEAlgorithm': 'AES256'}}]}';;CISA: your-systems-3, your-data-1, your-data-2 | CIS-1.4: 2.1.1 | CIS-1.5: 2.1.1 | MITRE-ATTACK: T1119, T1530 | GDPR: article_32 | KISA-ISMS-P-2023: 2.7.1, 2.9.3, 2.9.4 | HIPAA: 164_308_a_1_ii_b, 164_308_a_4_ii_a, 164_312_a_2_iv, 164_312_c_1, 164_312_c_2, 164_312_e_2_ii | KISA-ISMS-P-2023-korean: 2.7.1, 2.9.3, 2.9.4 | GxP-21-CFR-Part-11: 11.10-c, 11.30 | AWS-Well-Architected-Framework-Security-Pillar: SEC08-BP03 | GxP-EU-Annex-11: 7.1-data-storage-damage-protection | NIST-800-171-Revision-2: 3_3_8, 3_5_10, 3_13_11, 3_13_16 | PCI-4.0: 3.5.1.30, 8.3.2.48 | NIST-800-53-Revision-4: sc_28 | NIST-800-53-Revision-5: au_9_3, cm_6_a, cm_9_b, cp_9_d, cp_9_8, pm_11_b, sc_8_3, sc_8_4, sc_13_a, sc_16_1, sc_28_1, si_19_4 | ENS-RD2022: mp.si.2.aws.s3.1 | AWS-Foundational-Technical-Review: S3-001 | NIST-CSF-1.1: ds_1 | RBI-Cyber-Security-Framework: annex_i_1_3 | FFIEC: d3-pc-am-b-12 | PCI-3.2.1: 3.4, 3.4.1, 3.4.1.a, 3.4.1.c, 3.4.a, 3.4.b, 3.4.d, 8.2, 8.2.1, 8.2.1.a | ISO27001-2022: A.8.11, A.8.24 | FedRamp-Moderate-Revision-4: sc-13, sc-28 | FedRAMP-Low-Revision-4: sc-13;encryption;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-s3_bucket_event_notifications_enabled-556712931248-us-east-1-shop-customer-data;aws;s3_bucket_event_notifications_enabled;Check if S3 buckets have event notifications enabled.;Software and Configuration Checks/Industry and Regulatory Standards/NIST 800-53 Controls;FAIL;S3 Bucket shop-customer-data does not have event notifications enabled.;False;s3;;medium;AwsS3Bucket;arn:aws:s3:::shop-customer-data;shop-customer-data;;;aws;us-east-1;Ensure whether S3 buckets have event notifications enabled.;Without event notifications, important actions on S3 buckets may go unnoticed, leading to missed opportunities for timely response to critical changes, such as object creation, deletion, or updates that could impact data security and availability.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/notification-how-to-event-types-and-destinations.html#supported-notification-event-types;Enable event notifications for all S3 general-purpose buckets to monitor important events such as object creation, deletion, tagging, and lifecycle events, ensuring visibility and quick action on relevant changes.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/EventNotifications.html;;;;https://docs.aws.amazon.com/securityhub/latest/userguide/s3-controls.html#s3-11;PCI-4.0: 11.5.2.5, 11.6.1.5, 12.10.5.5, A3.3.1.8, A3.5.1.8;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-s3_bucket_kms_encryption-556712931248-us-east-1-shop-customer-data;aws;s3_bucket_kms_encryption;Check if S3 buckets have KMS encryption enabled.;Data Protection;FAIL;Server Side Encryption is not configured with kms for S3 Bucket shop-customer-data.;False;s3;;medium;AwsS3Bucket;arn:aws:s3:::shop-customer-data;shop-customer-data;;;aws;us-east-1;Check if S3 buckets have KMS encryption enabled.;Amazon S3 KMS encryption provides a way to set the encryption behavior for an S3 bucket using a managed key. This will ensure data-at-rest is encrypted.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/UsingKMSEncryption.html;Ensure that S3 buckets have encryption at rest enabled using KMS.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/UsingKMSEncryption.html;https://www.trendmicro.com/cloudoneconformity-staging/knowledge-base/aws/S3/encrypted-with-kms-customer-master-keys.html;https://docs.prowler.com/checks/aws/general-policies/ensure-that-s3-buckets-are-encrypted-with-kms-by-default#terraform;"aws put-bucket-encryption --bucket <BUCKET_NAME> --server-side-encryption-configuration '{""Rules"":[{""ApplyServerSideEncryptionByDefault"":{""SSEAlgorithm"":""aws:kms"",""KMSMasterKeyID"":""arn:aws:kms:<REGION>:<ACCOUNT_ID>:key/<KEY_ID>""}}]}'";https://www.trendmicro.com/cloudoneconformity-staging/knowledge-base/aws/S3/encrypted-with-kms-customer-master-keys.html;AWS-Foundational-Security-Best-Practices: S3.17 | KISA-ISMS-P-2023: 2.7.1, 2.9.3, 2.9.4 | KISA-ISMS-P-2023-korean: 2.7.1, 2.9.3, 2.9.4 | PCI-4.0: 3.5.1.31, 8.3.2.50 | AWS-Foundational-Technical-Review: S3-001 | PCI-3.2.1: 3.4, 3.4.1, 3.4.1.a, 3.4.1.c, 3.4.a, 3.4.b, 3.4.d, 8.2, 8.2.1, 8.2.1.a | ISO27001-2022: A.8.11, A.8.24;encryption;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-s3_bucket_level_public_access_block-556712931248-us-east-1-shop-customer-data;aws;s3_bucket_level_public_access_block;Check S3 Bucket Level Public Access Block.;Data Protection;FAIL;Block Public Access is not configured for the S3 Bucket shop-customer-data.;False;s3;;medium;AwsS3Bucket;arn:aws:s3:::shop-customer-data;shop-customer-data;;;aws;us-east-1;Check S3 Bucket Level Public Access Block.;Public access policies may be applied to sensitive data buckets.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/access-control-block-public-access.html;You can enable Public Access Block at the bucket level to prevent the exposure of your data stored in S3.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/access-control-block-public-access.html;;https://docs.prowler.com/checks/aws/s3-policies/bc_aws_s3_20#terraform;aws s3api put-public-access-block --region <REGION_NAME> --public-access-block-configuration BlockPublicAcls=true,IgnorePublicAcls=true,BlockPublicPolicy=true,RestrictPublicBuckets=true --bucket <BUCKET_NAME>;https://github.com/cloudmatos/matos/tree/master/remediations/aws/s3/s3/block-public-access;CIS-1.4: 2.1.5 | CIS-1.5: 2.1.5 | MITRE-ATTACK: T1530 | AWS-Foundational-Security-Best-Practices: S3.8 | KISA-ISMS-P-2023: 2.6.1, 2.9.4 | CIS-2.0: 2.1.4 | KISA-ISMS-P-2023-korean: 2.6.1, 2.9.4 | CIS-5.0: 2.1.4 | AWS-Account-Security-Onboarding: S3 Block Public Access | CIS-3.0: 2.1.4 | AWS-Foundational-Technical-Review: S3-001 | CIS-4.0.1: 2.1.4;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-s3_bucket_lifecycle_enabled-556712931248-us-east-1-shop-customer-data;aws;s3_bucket_lifecycle_enabled;Check if S3 buckets have a Lifecycle configuration enabled;AWS Foundational Security Best Practices;FAIL;S3 Bucket shop-customer-data does not have a lifecycle configuration enabled.;False;s3;;low;AwsS3Bucket;arn:aws:s3:::shop-customer-data;shop-customer-data;;;aws;us-east-1;Check if S3 buckets have Lifecycle configuration enabled.;The risks of not having lifecycle management enabled for S3 buckets include higher storage costs, unmanaged data retention, and potential non-compliance with data policies.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/object-lifecycle-mgmt.html;Enable lifecycle policies on your S3 buckets to automatically manage the transition and expiration of data.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/how-to-set-lifecycle-configuration-intro.html;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/S3/lifecycle-configuration.html;;https://docs.aws.amazon.com/securityhub/latest/userguide/s3-controls.html#s3-13;AWS-Foundational-Security-Best-Practices: S3.13 | KISA-ISMS-P-2023: 2.9.3, 2.12.1, 2.12.2, 3.2.1 | KISA-ISMS-P-2023-korean: 2.9.3, 2.12.1, 2.12.2, 3.2.1 | PCI-4.0: 10.5.1.12, 10.5.1.13, 3.2.1.8, 3.2.1.9, 3.3.1.1.8, 3.3.1.1.9, 3.3.1.3.8, 3.3.1.3.9, 3.3.2.8, 3.3.2.9, 3.3.3.8, 3.3.3.9 | PCI-3.2.1: 3.1, 3.1.a, 3.2, 3.2.c, 10.7, 10.7.a | ISO27001-2022: A.8.10 | NIS2: 12.2.2.a;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-s3_bucket_no_mfa_delete-556712931248-us-east-1-shop-customer-data;aws;s3_bucket_no_mfa_delete;Check if S3 bucket MFA Delete is not enabled.;Logging and Monitoring;FAIL;S3 Bucket shop-customer-data has MFA Delete disabled.;False;s3;;medium;AwsS3Bucket;arn:aws:s3:::shop-customer-data;shop-customer-data;;;aws;us-east-1;Check if S3 bucket MFA Delete is not enabled.;Your security credentials are compromised or unauthorized access is granted.;;Adding MFA delete to an S3 bucket, requires additional authentication when you change the version state of your bucket or you delete and object version adding another layer of security in the event your security credentials are compromised or unauthorized access is granted.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/MultiFactorAuthenticationDelete.html;;https://docs.prowler.com/checks/aws/s3-policies/bc_aws_s3_24#terraform;aws s3api put-bucket-versioning --profile my-root-profile --bucket my-bucket-name --versioning-configuration Status=Enabled,MFADelete=Enabled --mfa 'arn:aws:iam::00000000:mfa/root-account-mfa-device 123456';;CIS-1.4: 2.1.3 | CIS-1.5: 2.1.3 | MITRE-ATTACK: T1485 | AWS-Foundational-Security-Best-Practices: S3.20 | KISA-ISMS-P-2023: 2.9.2 | CIS-2.0: 2.1.2 | KISA-ISMS-P-2023-korean: 2.9.2 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP02 | CIS-5.0: 2.1.2 | PCI-4.0: 10.3.2.22, 3.5.1.3.27, 8.4.1.5, 8.4.2.5, 8.4.3.5, A1.1.2.18, A3.4.1.20 | CIS-3.0: 2.1.2 | ProwlerThreatScore-1.0: 2.2.1 | CIS-4.0.1: 2.1.2 | NIS2: 11.7.2;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-s3_bucket_object_lock-556712931248-us-east-1-shop-customer-data;aws;s3_bucket_object_lock;Check if S3 buckets have object lock enabled;Data Protection;FAIL;S3 Bucket shop-customer-data has Object Lock disabled.;False;s3;;low;AwsS3Bucket;arn:aws:s3:::shop-customer-data;shop-customer-data;;;aws;us-east-1;Check if S3 buckets have object lock enabled;Store objects using a write-once-read-many (WORM) model to help you prevent objects from being deleted or overwritten for a fixed amount of time or indefinitely. That helps to prevent ransomware attacks.;;Ensure that your Amazon S3 buckets have Object Lock feature enabled in order to prevent the objects they store from being deleted.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/object-lock-overview.html;;https://docs.prowler.com/checks/aws/general-policies/ensure-that-s3-bucket-has-lock-configuration-enabled-by-default#terraform;"aws s3 put-object-lock-configuration --bucket <BUCKET_NAME> --object-lock-configuration '{""ObjectLockEnabled"":""Enabled"",""Rule"":{""DefaultRetention"":{""Mode"":""GOVERNANCE"",""Days"":1}}}'";https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/S3/object-lock.html;MITRE-ATTACK: T1485, T1486 | AWS-Foundational-Security-Best-Practices: S3.15 | KISA-ISMS-P-2023: 2.12.1, 2.12.2 | KISA-ISMS-P-2023-korean: 2.12.1, 2.12.2 | PCI-4.0: 10.3.4.7 | AWS-Foundational-Technical-Review: S3-001;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-s3_bucket_object_versioning-556712931248-us-east-1-shop-customer-data;aws;s3_bucket_object_versioning;Check if S3 buckets have object versioning enabled;Data Protection;FAIL;S3 Bucket shop-customer-data has versioning disabled.;False;s3;;medium;AwsS3Bucket;arn:aws:s3:::shop-customer-data;shop-customer-data;;;aws;us-east-1;Check if S3 buckets have object versioning enabled;With versioning, you can easily recover from both unintended user actions and application failures.;;Configure versioning using the Amazon console or API for buckets with sensitive information that is changing frequently, and backup may not be enough to capture all the changes.;https://docs.aws.amazon.com/AmazonS3/latest/dev-retired/Versioning.html;;https://docs.prowler.com/checks/aws/s3-policies/s3_16-enable-versioning#terraform;;https://docs.prowler.com/checks/aws/s3-policies/s3_16-enable-versioning#aws-console;CISA: your-systems-3, your-data-4, booting-up-thing-to-do-first-1 | SOC2: cc_7_4, cc_a_1_1, cc_c_1_2 | MITRE-ATTACK: T1485, T1486 | AWS-Foundational-Security-Best-Practices: S3.14 | KISA-ISMS-P-2023: 2.9.3, 2.12.1, 2.12.2 | HIPAA: 164_308_a_1_ii_b, 164_308_a_7_i, 164_308_a_7_ii_a, 164_308_a_7_ii_b, 164_308_a_7_ii_c, 164_312_a_2_ii, 164_312_c_1, 164_312_c_2 | KISA-ISMS-P-2023-korean: 2.9.3, 2.12.1, 2.12.2 | GxP-21-CFR-Part-11: 11.10-a, 11.10-c | AWS-Well-Architected-Framework-Security-Pillar: SEC08-BP04 | GxP-EU-Annex-11: 5-data, 7.1-data-storage-damage-protection, 7.2-data-storage-backups, 16-business-continuity, 17-archiving, 4.8-validation-data-transfer | NIST-800-171-Revision-2: 3_3_8 | PCI-4.0: 10.3.4.9 | NIST-800-53-Revision-4: cp_10, si_12 | NIST-800-53-Revision-5: au_9_2, cp_1_2, cp_2_5, cp_6_a, cp_6_1, cp_6_2, cp_9_a, cp_9_b, cp_9_c, cp_10, cp_10_2, pm_11_b, pm_17_b, sc_5_2, sc_16_1, si_1_a_2, si_13_5 | NIST-CSF-1.1: be_5, ds_4, ip_4, ip_9, pt_5, rp_1, rp_1 | AWS-Audit-Manager-Control-Tower-Guardrails: 5.1.1 | RBI-Cyber-Security-Framework: annex_i_12 | FFIEC: d5-ir-pl-b-6 | PCI-3.2.1: 3.1, 3.1.c, 10.5, 10.5.2, 10.5.3, 10.5.5 | ISO27001-2022: A.8.3, A.8.10 | FedRamp-Moderate-Revision-4: au-9-2, cp-9-b, cp-10, sc-5, si-12 | FedRAMP-Low-Revision-4: au-9, cp-9, cp-10, sc-5;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-s3_bucket_policy_public_write_access-556712931248-us-east-1-shop-customer-data;aws;s3_bucket_policy_public_write_access;Check if S3 buckets have policies which allow WRITE access.;IAM;PASS;S3 Bucket shop-customer-data does not have a bucket policy.;False;s3;;critical;AwsS3Bucket;arn:aws:s3:::shop-customer-data;shop-customer-data;;;aws;us-east-1;Check if S3 buckets have policies which allow WRITE access.;Non intended users can put objects in a given bucket.;;Ensure proper bucket policy is in place with the least privilege principle applied.;https://docs.aws.amazon.com/IAM/latest/UserGuide/reference_policies_examples_s3_rw-bucket.html;;;;https://docs.prowler.com/checks/aws/s3-policies/s3_18-write-permissions-public#aws-console;CISA: your-systems-3, your-data-2 | MITRE-ATTACK: T1485, T1486 | AWS-Foundational-Security-Best-Practices: S3.3 | KISA-ISMS-P-2023: 2.9.3, 2.9.4 | HIPAA: 164_308_a_1_ii_b, 164_308_a_3_i, 164_312_a_1 | KISA-ISMS-P-2023-korean: 2.9.3, 2.9.4 | GxP-21-CFR-Part-11: 11.10-c, 11.10-d, 11.10-g, 11.10-k | AWS-Well-Architected-Framework-Security-Pillar: SEC03-BP07 | NIST-800-171-Revision-2: 3_1_1, 3_1_2, 3_1_3, 3_3_8, 3_4_6, 3_13_2, 3_13_5 | NIST-800-53-Revision-4: ac_3, ac_4, ac_6, ac_21, sc_7_3, sc_7 | NIST-800-53-Revision-5: ac_2_6, ac_3, ac_3_7, ac_4_21, ac_6, ac_17_b, ac_17_1, ac_17_4_a, ac_17_9, ac_17_10, cm_6_a, cm_9_b, mp_2, sc_7_2, sc_7_3, sc_7_7, sc_7_9_a, sc_7_11, sc_7_12, sc_7_16, sc_7_20, sc_7_21, sc_7_24_b, sc_7_25, sc_7_26, sc_7_27, sc_7_28, sc_7_a, sc_7_b, sc_7_c, sc_25 | ENS-RD2022: op.acc.4.aws.iam.1, op.exp.8.r4.aws.ct.2 | AWS-Foundational-Technical-Review: S3-001 | NIST-CSF-1.1: ac_3, ac_5, ds_5, ip_8, pt_3 | AWS-Audit-Manager-Control-Tower-Guardrails: 4.1.2 | RBI-Cyber-Security-Framework: annex_i_1_3 | FFIEC: d3-pc-im-b-1 | PCI-3.2.1: 1.2, 1.2.1, 1.2.1.a, 1.2.1.b, 1.2.1.c, 1.3, 1.3.1, 1.3.2, 1.3.4, 1.3.6, 7.2, 7.2.1 | ProwlerThreatScore-1.0: 2.2.15 | ISO27001-2022: A.8.1 | FedRamp-Moderate-Revision-4: ac-3, ac-4, ac-6, ac-17-1, ac-21-b, cm-2, sc-4, sc-7-3, sc-7 | FedRAMP-Low-Revision-4: ac-3, ac-17, cm-2, sc-7;internet-exposed;;;;5.8.1
